x, y, 2.1G(10), 2.1G(11), 2.1G(12), 2.1G(4), 2.1G(7), 2.1G(8), 3.5G(10), 3.5G(11), 3.5G(12), 3.5G(4), 3.5G(7), 3.5G(8)
31,91,-126.23,-126.23,-126.23,-103.54,-124.58,-114.94,-126.23,-126.23,-126.23,-103.51,-126.23,-126.23
31,92,-126.23,-126.23,-126.23,-103.56,-122.97,-112.8,-126.23,-126.23,-126.23,-100.9,-126.23,-126.23
31,93,-126.23,-126.23,-126.23,-104.43,-122.31,-110.64,-126.23,-126.23,-126.23,-97.64,-126.23,-126.23
31,94,-126.23,-126.23,-126.23,-108.39,-124.01,-111.28,-126.23,-126.23,-126.23,-95.75,-126.23,-124.48
31,95,-126.23,-126.23,-126.23,-115.23,-126.23,-114.97,-126.23,-126.23,-126.23,-95.41,-126.23,-126.23
31,97,-126.23,-126.23,-126.23,-121.33,-126.23,-118.31,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,98,-126.23,-126.23,-126.23,-122.13,-126.23,-118.76,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,99,-126.23,-126.23,-126.23,-124.65,-126.23,-120.94,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,100,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,101,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,102,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,103,-126.23,-126.23,-126.23,-125.31,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,104,-126.23,-126.23,-126.23,-123.94,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,105,-126.23,-126.23,-126.23,-123.84,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,107,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,108,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,109,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,110,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,111,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,112,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,113,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,114,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,115,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,116,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,117,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,118,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,120,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,121,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,122,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,123,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,125,-126.23,-126.23,-126.23,-117.36,-126.23,-126.23,-126.23,-126.23,-126.23,-116.44,-126.23,-126.23
31,127,-126.23,-126.23,-126.23,-114.33,-126.23,-126.23,-126.23,-126.23,-126.23,-116.6,-126.23,-126.23
31,128,-126.23,-126.23,-126.23,-116.17,-126.23,-126.23,-126.23,-126.23,-126.23,-116.72,-126.23,-126.23
31,129,-126.23,-126.23,-126.23,-122.02,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,131,-126.23,-126.23,-126.23,-124.08,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,132,-126.23,-126.23,-126.23,-125.25,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,133,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,135,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,138,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,139,-126.23,-126.23,-126.23,-124.86,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,140,-126.23,-126.23,-126.23,-124.59,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,142,-126.23,-126.23,-126.23,-125.35,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,143,-126.23,-126.23,-126.23,-125.93,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,144,-126.23,-126.23,-126.23,-125.62,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,145,-126.23,-126.23,-126.23,-125.27,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,146,-126.23,-126.23,-126.23,-125.3,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,147,-126.23,-126.23,-126.23,-125.36,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,149,-126.23,-126.23,-126.23,-125.88,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,150,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,151,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,152,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,153,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,154,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
31,155,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,8,-126.23,-126.23,-97.43,-126.23,-96.51,-123.67,-126.23,-126.23,-110.27,-126.23,-104.12,-125.27
32,9,-126.23,-126.23,-126.23,-126.23,-99.16,-119.57,-126.23,-126.23,-100.79,-126.23,-103.92,-126.23
32,10,-126.23,-126.23,-126.23,-126.23,-104.01,-114.91,-126.23,-126.23,-98.5,-126.23,-103.45,-126.23
32,11,-126.23,-126.23,-126.23,-126.23,-107.64,-109.59,-126.23,-126.23,-99.63,-126.23,-103.51,-126.23
32,12,-126.23,-126.23,-126.23,-126.23,-108.87,-106.83,-126.23,-126.23,-126.23,-126.23,-104.35,-126.23
32,13,-126.23,-126.23,-126.23,-126.23,-109.01,-106.32,-126.23,-126.23,-126.23,-126.23,-104.05,-126.23
32,14,-126.23,-126.23,-126.23,-126.23,-109,-106.78,-126.23,-126.23,-126.23,-126.23,-103.33,-124.74
32,16,-126.23,-126.23,-126.23,-126.23,-109,-113.12,-126.23,-126.23,-126.23,-126.23,-103.09,-124.07
32,17,-126.23,-126.23,-126.23,-126.23,-109,-116.99,-126.23,-126.23,-126.23,-126.23,-103.09,-125.49
32,18,-126.23,-126.23,-126.23,-126.23,-109,-115.5,-126.23,-126.23,-126.23,-126.23,-103.09,-126.23
32,19,-126.23,-126.23,-126.23,-126.23,-109,-110.35,-126.23,-126.23,-126.23,-126.23,-103.09,-126.23
32,23,-126.23,-126.23,-124.21,-126.23,-109.03,-107.42,-126.23,-126.23,-125.93,-126.23,-103.11,-102.39
32,24,-126.23,-126.23,-124.9,-126.23,-109.04,-110.39,-126.23,-126.23,-126.23,-126.23,-103.12,-104.02
32,25,-126.23,-126.23,-125.39,-126.23,-109.05,-114.07,-126.23,-126.23,-126.23,-126.23,-103.13,-110.24
32,28,-126.23,-126.23,-126.23,-126.23,-116.07,-116.7,-126.23,-126.23,-126.23,-126.23,-103.78,-123.47
32,29,-126.23,-126.23,-126.23,-126.23,-113.34,-117.66,-126.23,-126.23,-126.23,-126.23,-106.54,-123.47
32,36,-126.23,-126.23,-126.23,-121.16,-117.71,-115.8,-126.23,-126.23,-126.23,-126.23,-126.23,-108.34
32,38,-126.23,-126.23,-126.23,-124.21,-118.16,-117.77,-126.23,-126.23,-126.23,-126.23,-125.35,-123.55
32,39,-126.23,-126.23,-126.23,-125.54,-120.64,-123.96,-126.23,-126.23,-126.23,-126.23,-116.48,-126.23
32,40,-126.23,-126.23,-126.23,-125.07,-123.23,-126.23,-126.23,-126.23,-126.23,-126.23,-124.56,-126.23
32,41,-126.23,-126.23,-126.23,-123.9,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,42,-126.23,-126.23,-126.23,-122.69,-126.23,-119.28,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,43,-126.23,-126.23,-126.23,-121.96,-126.23,-114.81,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,45,-126.23,-126.23,-126.23,-121.56,-126.23,-112.51,-126.23,-126.23,-126.23,-126.23,-126.23,-117.36
32,46,-126.23,-126.23,-126.23,-121.42,-126.23,-112.53,-126.23,-126.23,-126.23,-126.23,-126.23,-115.89
32,47,-126.23,-126.23,-126.23,-121.45,-126.23,-112.63,-126.23,-126.23,-126.23,-126.23,-126.23,-115.75
32,48,-126.23,-126.23,-126.23,-122.23,-124.18,-112.71,-126.23,-126.23,-126.23,-126.23,-126.23,-115.73
32,49,-126.23,-126.23,-126.23,-124.01,-120.98,-112.6,-126.23,-126.23,-126.23,-126.23,-126.23,-115.71
32,50,-126.23,-126.23,-126.23,-124.84,-118.64,-112.51,-126.23,-126.23,-126.23,-126.23,-126.23,-115.69
32,51,-126.23,-126.23,-126.23,-122.61,-118.62,-112.18,-126.23,-126.23,-126.23,-126.23,-126.23,-115.68
32,52,-126.23,-126.23,-126.23,-119.88,-120.25,-110.39,-126.23,-126.23,-126.23,-126.23,-125.3,-115.16
32,53,-126.23,-126.23,-126.23,-121.26,-121.88,-107.07,-126.23,-126.23,-126.23,-126.23,-123.69,-114
32,55,-126.23,-126.23,-126.23,-126.23,-124.3,-104.9,-126.23,-126.23,-126.23,-124.38,-126.23,-113.43
32,56,-126.23,-126.23,-126.23,-126.23,-123.64,-107.91,-126.23,-126.23,-126.23,-126.23,-126.23,-104.06
32,57,-126.23,-126.23,-126.23,-126.23,-124.08,-113.11,-126.23,-126.23,-126.23,-126.23,-126.23,-101.95
32,58,-126.23,-126.23,-126.23,-126.23,-126.23,-116.27,-126.23,-126.23,-126.23,-126.23,-125.84,-106.63
32,59,-126.23,-126.23,-126.23,-126.23,-126.23,-116.42,-126.23,-126.23,-126.23,-126.23,-126.17,-115.77
32,60,-126.23,-126.23,-126.23,-126.23,-126.23,-116.4,-126.23,-126.23,-126.23,-126.23,-126.23,-121.32
32,61,-126.23,-126.23,-126.23,-126.23,-126.23,-117.96,-126.23,-126.23,-126.23,-126.23,-126.23,-122.58
32,62,-126.23,-126.23,-126.23,-123.96,-126.23,-119.45,-126.23,-126.23,-126.23,-126.23,-126.23,-123.25
32,63,-126.23,-126.23,-126.23,-122.72,-126.23,-118.19,-126.23,-126.23,-126.23,-126.23,-126.23,-125.56
32,64,-126.23,-126.23,-126.23,-124.21,-124.92,-116.51,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,65,-126.23,-126.23,-126.23,-126.23,-123.07,-115.46,-126.23,-126.23,-126.23,-126.23,-126.23,-125.63
32,66,-126.23,-126.23,-126.23,-126.23,-124.23,-113.04,-126.23,-126.23,-126.23,-126.23,-126.23,-122.5
32,68,-126.23,-126.23,-126.23,-104.92,-126.23,-106.13,-126.23,-126.23,-126.23,-126.23,-126.23,-116.25
32,69,-126.23,-126.23,-126.23,-104.64,-126.23,-105.42,-126.23,-126.23,-126.23,-106.13,-126.23,-118.88
32,70,-126.23,-126.23,-126.23,-104.04,-126.23,-106.09,-126.23,-126.23,-126.23,-106.18,-126.23,-122.03
32,71,-126.23,-126.23,-126.23,-103.11,-126.23,-108.77,-126.23,-126.23,-126.23,-106.25,-126.23,-123.62
32,75,-126.23,-126.23,-126.23,-94.56,-124.63,-114.01,-126.23,-126.23,-126.23,-112.49,-126.23,-126.23
32,76,-126.23,-126.23,-126.23,-85.51,-125.96,-107.26,-126.23,-126.23,-126.23,-115.48,-126.23,-126.23
32,77,-126.23,-126.23,-126.23,-79.8,-126.23,-104.42,-126.23,-126.23,-126.23,-116.59,-126.23,-126.23
32,80,-126.23,-126.23,-126.23,-77.54,-126.23,-119.57,-126.23,-126.23,-126.23,-79.24,-126.23,-126.23
32,81,-126.23,-126.23,-126.23,-77.33,-126.23,-121.53,-126.23,-126.23,-126.23,-78.78,-126.23,-126.23
32,88,-126.23,-126.23,-126.23,-102.06,-123.98,-115.94,-126.23,-126.23,-126.23,-97.12,-126.23,-126.23
32,90,-126.23,-126.23,-126.23,-103.55,-123,-114.94,-126.23,-126.23,-126.23,-107.53,-126.23,-126.23
32,91,-126.23,-126.23,-126.23,-103.65,-122.51,-112.74,-126.23,-126.23,-126.23,-104.37,-126.23,-126.23
32,92,-126.23,-126.23,-126.23,-103.64,-121.73,-109.98,-126.23,-126.23,-126.23,-101.13,-126.23,-126.23
32,93,-126.23,-126.23,-126.23,-104.48,-121.88,-108.61,-126.23,-126.23,-126.23,-97.75,-126.23,-123.92
32,94,-126.23,-126.23,-126.23,-108.36,-123.87,-110.5,-126.23,-126.23,-126.23,-95.86,-126.23,-123.42
32,95,-126.23,-126.23,-126.23,-115.08,-126.23,-114.78,-126.23,-126.23,-126.23,-95.51,-126.23,-126.23
32,97,-126.23,-126.23,-126.23,-121.09,-126.23,-118.2,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,98,-126.23,-126.23,-126.23,-121.81,-125.25,-118.64,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,99,-126.23,-126.23,-126.23,-124.07,-126.07,-120.67,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,100,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,101,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,102,-126.23,-126.23,-126.23,-125.7,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,103,-126.23,-126.23,-126.23,-122.56,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,104,-126.23,-126.23,-126.23,-121.17,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,105,-126.23,-126.23,-126.23,-122.13,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,107,-126.23,-126.23,-126.23,-126.17,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,108,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,109,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,110,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,111,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,112,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,113,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,114,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,115,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,116,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,117,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,118,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,120,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,121,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,122,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,123,-126.23,-126.23,-126.23,-122.12,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,127,-126.23,-126.23,-126.23,-114.97,-126.23,-126.23,-126.23,-126.23,-126.23,-118.84,-126.23,-126.23
32,128,-126.23,-126.23,-126.23,-117.43,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,129,-126.23,-126.23,-126.23,-120.12,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,132,-126.23,-126.23,-126.23,-125.45,-126.23,-125.32,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,133,-126.23,-126.23,-126.23,-126.23,-126.23,-124.51,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,140,-126.23,-126.23,-126.23,-122.62,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,142,-126.23,-126.23,-126.23,-124.87,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,143,-126.23,-126.23,-126.23,-125.4,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,144,-126.23,-126.23,-126.23,-125.25,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,145,-126.23,-126.23,-126.23,-125.04,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,146,-126.23,-126.23,-126.23,-125.07,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,147,-126.23,-126.23,-126.23,-125.19,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,149,-126.23,-126.23,-126.23,-125.81,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,150,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,151,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,152,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,153,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,154,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
32,155,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
33,8,-126.23,-126.23,-97.39,-126.23,-96.22,-125.27,-125.31,-126.23,-99.22,-126.23,-103.99,-125.1
33,155,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
34,8,-126.23,-126.23,-97.34,-126.23,-95.86,-125.12,-125.62,-126.23,-96.83,-126.23,-103.86,-124.99
34,9,-126.23,-126.23,-126.23,-126.23,-98,-123.75,-126.23,-126.23,-96.93,-126.23,-103.63,-124.92
34,10,-126.23,-126.23,-126.23,-126.04,-103.06,-119.15,-126.23,-126.23,-97.58,-126.23,-103.01,-125.08
34,11,-126.23,-126.23,-126.23,-123.17,-107.1,-111.87,-126.23,-126.23,-99.57,-126.23,-102.94,-126.23
34,12,-126.23,-126.23,-126.23,-122.1,-108.57,-107.25,-126.23,-126.23,-126.23,-126.23,-103.93,-126.23
34,13,-126.23,-126.23,-126.23,-122.9,-108.76,-106,-126.23,-126.23,-126.23,-126.23,-103.79,-126.23
34,14,-126.23,-126.23,-126.23,-124.42,-108.75,-105.91,-126.23,-126.23,-126.23,-126.23,-103.11,-125.89
34,16,-126.23,-126.23,-126.23,-126.23,-108.75,-107.85,-126.23,-126.23,-126.23,-126.23,-102.86,-123.48
34,17,-126.23,-126.23,-126.23,-126.23,-108.75,-111.71,-126.23,-126.23,-126.23,-126.23,-102.86,-123.44
34,18,-126.23,-126.23,-126.23,-126.23,-108.75,-115.46,-126.23,-126.23,-126.23,-126.23,-102.86,-124.18
34,19,-126.23,-126.23,-126.23,-126.23,-108.75,-115.4,-126.23,-126.23,-126.23,-126.23,-102.86,-126.23
34,20,-126.23,-126.23,-125.28,-126.23,-108.76,-111.61,-126.23,-126.23,-126.23,-126.23,-102.87,-126.23
34,23,-126.23,-126.23,-124.12,-126.23,-108.78,-105.95,-126.23,-126.23,-125.79,-126.23,-102.89,-101.35
34,24,-126.23,-126.23,-124.82,-126.23,-108.79,-107.04,-126.23,-126.23,-125.89,-126.23,-102.9,-101.17
34,25,-126.23,-126.23,-125.32,-126.23,-108.8,-110,-126.23,-126.23,-126.23,-126.23,-102.91,-103.41
34,26,-126.23,-126.23,-125.52,-126.23,-109.13,-113.68,-126.23,-126.23,-126.23,-126.23,-102.92,-109.75
34,28,-126.23,-126.23,-125.74,-126.23,-111.19,-116.18,-126.23,-126.23,-126.23,-126.23,-103.74,-122.04
34,29,-126.23,-126.23,-125.85,-126.23,-110.29,-116.49,-126.23,-126.23,-126.23,-126.23,-106.69,-123.08
34,30,-126.23,-126.23,-126.23,-126.23,-109.31,-117.8,-126.23,-126.23,-126.23,-126.23,-111.26,-123.07
34,31,-126.23,-126.23,-126.23,-126.23,-109.98,-118.64,-126.23,-126.23,-126.23,-126.23,-114.63,-123.23
34,32,-126.23,-126.23,-126.23,-126.23,-113.41,-115.19,-126.23,-126.23,-126.23,-126.23,-117.61,-123.84
34,34,-126.23,-126.23,-126.23,-126.23,-121.86,-107.98,-126.23,-126.23,-126.23,-126.23,-119.07,-115.96
34,36,-126.23,-126.23,-126.23,-126.23,-113.4,-114.89,-126.23,-126.23,-126.23,-126.23,-126.23,-103.74
34,37,-126.23,-126.23,-126.23,-124.94,-113.7,-115.64,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
34,38,-126.23,-126.23,-126.23,-120.95,-117.84,-116.09,-126.23,-126.23,-126.23,-126.23,-125.81,-121.59
34,39,-126.23,-126.23,-126.23,-121.52,-120.29,-118.13,-126.23,-126.23,-126.23,-126.23,-126.23,-126.22
34,40,-126.23,-126.23,-126.23,-122.2,-121.51,-122.73,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
34,41,-126.23,-126.23,-126.23,-120.11,-122.76,-125.85,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
34,42,-126.23,-126.23,-126.23,-117.4,-122.95,-119.48,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
34,43,-126.23,-126.23,-126.23,-116.08,-123.02,-109.95,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
34,44,-126.23,-126.23,-126.23,-115.8,-123.25,-106.16,-126.23,-126.23,-126.23,-126.23,-126.23,-126.23
34,45,-126.23,-126.23,-126.23,-115.7,-122.19,-105.13,-126.23,-126.23,-126.23,-125.39,-126.23,-100.31
34,46,-126.23,-126.23,-126.23,-115.57,-120.65,-105.11,-126.23,-126.23,-126.23,-123.76,-126.23,-100.35
34,47,-126.23,-126.23,-126.23,-115.46,-118.29,-105.11,-126.23,-126.23,-126.23,-124.23,-126.23,-100.32
34,48,-126.23,-126.23,-126.23,-115.54,-114.49,-78.67,-126.23,-126.23,-126.23,-126.23,-126.23,-100.3
34,49,-126.23,-126.23,-126.23,-116.4,-111.43,-105.08,-126.23,-126.23,-126.23,-126.23,-126.23,-100.28
34,50,-126.23,-126.23,-126.23,-118.31,-110.86,-105.34,-126.23,-126.23,-126.23,-126.23,-121.03,-100.26
34,51,-126.23,-126.23,-126.23,-119.52,-113.23,-106.46,-126.23,-126.23,-126.23,-126.23,-110.62,-100.25
34,52,-126.23,-126.23,-126.23,-122.57,-117.77,-107.71,-126.23,-126.23,-126.23,-126.23,-107.25,-100.17
34,53,-126.23,-126.23,-126.23,-108.95,-121.76,-107.02,-126.23,-126.23,-126.23,-126.23,-111.03,-101.02
34,55,-126.23,-126.23,-126.23,-118.48,-123.16,-104.7,-126.23,-126.23,-126.23,-126.23,-126.23,-107.84
34,56,-126.23,-126.23,-126.23,-126.23,-122.69,-107.3,-126.23,-126.23,-126.23,-122.98,-126.23,-104.36
34,57,-126.23,-126.23,-126.23,-126.23,-126.02,-111.92,-126.23,-126.23,-126.23,-126.23,-126.23,-101.44
34,58,-126.23,-126.23,-126.23,-126.23,-126.23,-114.74,-126.23,-126.23,-126.23,-126.23,-126.23,-105.58
34,59,-126.23,-126.23,-126.23,-126.23,-126.23,-115.39,-126.23,-126.23,-126.23,-126.23,-126.23,-114.38
34,60,-126.23,-126.23,-126.23,-126.23,-126.23,-115.86,-126.23,-126.23,-126.23,-126.23,-126.23,-119.72
34,61,-126.23,-126.23,-126.23,-125.03,-125.24,-117.44,-126.23,-126.23,-126.23,-126.23,-126.23,-120.93
34,62,-126.23,-126.23,-126.23,-122.71,-125.35,-118.77,-126.23,-126.23,-126.23,-126.23,-126.23,-121.08
34,63,-126.23,-126.23,-126.23,-121.57,-124.1,-117.51,-126.23,-126.23,-126.23,-126.23,-126.23,-121.59
34,64,-126.23,-126.23,-126.23,-121.78,-122.17,-116.01,-126.23,-126.23,-126.23,-126.23,-126.23,-122.29
34,65,-126.23,-126.23,-126.23,-122.24,-121.76,-115.03,-126.23,-126.23,-126.23,-126.23,-126.23,-122.42
34,66,-126.23,-126.23,-126.23,-126.23,-123.79,-112.44,-126.23,-126.23,-126.23,-126.23,-126.23,-120.84
34,68,-126.23,-126.23,-126.23,-105.44,-126.23,-105.09,-126.23,-126.23,-126.23,-126.23,-126.23,-112.78
34,69,-126.23,-126.23,-126.23,-105.08,-126.23,-105.4,-126.23,-126.23,-126.23,-106.29,-126.23,-116.76
34,70,-126.23,-126.23,-126.23,-104.37,-126.23,-107.49,-126.23,-126.23,-126.23,-106.35,-126.23,-121.57
34,71,-126.23,-126.23,-126.23,-103.03,-126.23,-111.34,-126.23,-126.23,-126.23,-106.43,-126.23,-124.8
34,72,-126.23,-126.23,-126.23,-101.89,-123.7,-114.28,-126.23,-126.23,-126.23,-106.67,-126.23,-126.23
